02/22/2021 08:48:57 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  350
02/22/2021 08:49:08 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  360
02/22/2021 08:49:19 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  370
02/22/2021 08:49:29 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  380
02/22/2021 08:49:39 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  390
02/22/2021 08:49:50 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  400
02/22/2021 08:50:00 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  410
02/22/2021 08:50:10 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  420
02/22/2021 08:50:21 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  430
02/22/2021 08:50:31 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  440
02/22/2021 08:50:41 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  450
02/22/2021 08:50:52 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  460
02/22/2021 08:51:02 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  470
02/22/2021 08:51:13 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  480
02/22/2021 08:51:23 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  490
02/22/2021 08:51:34 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  500
02/22/2021 08:51:44 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  510
02/22/2021 08:51:54 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  520
02/22/2021 08:52:05 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  530
02/22/2021 08:52:15 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  540
02/22/2021 08:52:25 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  550
02/22/2021 08:52:36 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  560
02/22/2021 08:52:46 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  570
02/22/2021 08:52:56 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  580
02/22/2021 08:53:07 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  590
02/22/2021 08:53:18 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  600
02/22/2021 08:53:28 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  610
02/22/2021 08:53:38 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  620
02/22/2021 08:53:49 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  630
02/22/2021 08:53:59 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  640
02/22/2021 08:54:09 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  650
02/22/2021 08:54:20 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  660
02/22/2021 08:54:30 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  670
02/22/2021 08:54:40 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  680
02/22/2021 08:54:51 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  690
02/22/2021 08:55:01 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  700
02/22/2021 08:55:11 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  710
02/22/2021 08:55:22 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  720
02/22/2021 08:55:33 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  730
02/22/2021 08:55:43 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  740
02/22/2021 08:55:53 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  750
02/22/2021 08:56:04 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  760
02/22/2021 08:56:14 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  770
02/22/2021 08:56:24 - INFO - __main__ -   	EPOCH:   1	MiniBatch:  780
02/22/2021 08:56:26 - INFO - __main__ -   	Testing dev Minibatch:    0
02/22/2021 08:56:30 - INFO - __main__ -   	Testing dev Minibatch:   10
02/22/2021 08:56:34 - INFO - __main__ -   	Testing dev Minibatch:   20
02/22/2021 08:56:37 - INFO - __main__ -   	Testing dev Minibatch:   30
02/22/2021 08:56:41 - INFO - __main__ -   	Testing dev Minibatch:   40
02/22/2021 08:56:45 - INFO - __main__ -   	Testing dev Minibatch:   50
02/22/2021 08:56:49 - INFO - __main__ -   	Testing dev Minibatch:   60
02/22/2021 08:56:53 - INFO - __main__ -   	Testing dev Minibatch:   70
02/22/2021 08:56:57 - INFO - __main__ -   	Testing dev Minibatch:   80
02/22/2021 08:57:00 - INFO - __main__ -   	Testing dev Minibatch:   90
02/22/2021 08:57:04 - INFO - __main__ -   	Testing dev Minibatch:  100
